Address,Voi,Algo,Total
TNVDLA75CTKNFFTZ6ALYH77SEI3GKDXYUVVIDDFZL4VW25DVI3IKHBE3SA,0,23564.02418,23564.02418
QRPO66LBBBQIALOWRIVT3RZEY53PUYQYC6IVMYCENNK3VOKBX65UBTZ3WQ,0,23559.2346,23559.2346
B3GT46S5ZMF25HWPCVH7WFXFCRLJMXQVQSTFC7AOAVBAK55MTQW46LFNZQ,0,23557.66032,23557.66032
3RCVHE4IMJVBWAGBYQJREIS675MZDQIAAVJSJR5R7TLXIPHDNUY3ZJMX6U,0,23556.87271,23556.87271
DIT2RB65OUZND4CQKLKZ7EKYX27TNAE6RCB6CPF74WRKZUHDFTJTTVO2FE,0,23554.41046,23554.41046
KHWUKM4XLF2TZ4UYEDUCPAXD3S5PT2VOGQKLS42KNWRFUGJ2TWI4EJRCIY,0,23530.19597,23530.19597
TDZECBS2SVO6VNJ7TUOK47PMCJXY5QME6X2OPPCBQOPOZX33OQIUMOHPUM,0,23530.01264,23530.01264
WK35CAMV5MJNUF2ARWWJ7E6OT4WSOUC75Q4B7P4EFCEI2V7U5SXTG2UICE,0,23526.14783,23526.14783
VKYGTVBVZZXCH2J47O5AF6W5QC27UFUBFONGXMK6LTMYG4Y4QJAKHDD3NQ,0,23520.62008,23520.62008
6QAALUIP7T4E4M6EURLBYXKEHWO2LRAYMTBSFAW6DNDJYALLNIAA5OFNOE,0,23515.70361,23515.70361
W7SSFG7D3WMV5OPAZNTB37EG2YSOZUSFZOHUJI3U235A23DNI6JCLIRQ2Q,0,23505.60988,23505.60988
33ZIVKFFONVNBQUL5KB5Z7ZCPOETEVFIFAYFGUDBTOD4XV74GBP7CSAFMA,0,23504.63425,23504.63425
3JPDNMS4AKMCXSB6ZXQYVLPJIQWA6Q6IV2DXHAUEQMR3B4VSXGLK5NZNGI,0,23504.09215,23504.09215
36YH6J2JNTCXMET7O2T62ZTLRJYIPT5GFTTW7Z2RRRN534Q5RQHMHEJV2A,0,23493.04122,23493.04122
DNSW3S3TEINJZXR7RGMBVSUJBTPOFA4MI375FYG3PWS63ALP2WTGSY6FE4,0,23491.65307,23491.65307
FQJOARKZIELTFIN4MN4WJAYITY2QVY7M4DN2DCRB3ZEX6HENV5WKNI5J7I,0,23486.49596,23486.49596
3GC7RVDXBC3XU5FKE45NRQDIXUP2SUMHF53O7X2UN4HAB4IHRMWROFSCPY,0,23472.89799,23472.89799
QD5GGUHUJPXTIYUVIPMBV7NX3PXRNF5UWWQ52H5GF64ITRU7YEFHJTEKOU,0,23442.58234,23442.58234
MAXBUDCXHF42G45B7UCMVSKERTB4PHZCIM6MDT7BBHTTIRZJSMVFOWV3UA,0,23440.6512,23440.6512
VK2BDV7B4HLFOIU6VFR3C4RTEI3MLZWUMPMKT565O5LTV6DRJ6PHT3QAP4,0,23391.32237,23391.32237
PE6CMTIJFQ7L4EO2UL5TB4YFZ2Z2B5GSBQV57EXSHCMPRLR5FI6JS2ZTXI,0,23391.22836,23391.22836
BYWF63NV66HMKPNG4QXLUFMPLC7JPICVWU436UGZND4GZY6NVHLPQEVNFI,0,23383.48239,23383.48239
LDFCBONEO2KKOWOIJOVB3IBCRTLFBJKWWOCLDVVBWGWWHVNIHC72AMGABU,0,23345.02826,23345.02826
BZPCJJHC7PVSSPNLJEQQFCLEJQDMEICAHRO6GPVI2QGGVYLRYQ6PTPSTFU,0,23342.01706,23342.01706
MHHRM7VN4KCIGXD6ROR7WJVZDOAF42SXVX4L2HEIESQ2KMY2HCMP46WI74,0,23339.92867,23339.92867
DCX3OUYECJ3GB7BUOIAQNXR2ICLBSQUOAD3NRABJ5S7QBP2FA4QT72E6M4,0,23284.82379,23284.82379
FCCKJ7FYGGFLVMKJIK3YYR4CDORGMVMSOIIWQZUSGAJOKRGXQSF57T3L6U,0,23259.86356,23259.86356
DDDDDDPYVYA4NBYS5AIXCWO4BNI4OL5WWKIOJH6ZAYBAUHPM5VGQMQAENI,0,23257.94546,23257.94546
56ZMUPFXKXI2M7NK5NUWOSTDKJVZ6OOFZHQ4E4BZBVMQBWCNM7YDEZWVLA,0,23219.39477,23219.39477
2N6UOHYJGOZPYZQC3P6J2VKFZBAWNJPL3VGKVAD2WPT2SBPA7VVUTBEPDA,0,23190.6106,23190.6106
56JECQME7VYYE3ISTOURKL36PVFVILXQEHTGUR7WSZEAQ4QRYIRXBKWDHM,0,23184.52293,23184.52293
NJUVQZMUN2MBILD7YKEZC3VMAWLH4KGW7PPSBNUJX7LUAABOQJTKJAHQII,0,23182.63478,23182.63478
UX5PK77C6ZIJ5LLALHIBKJ5RCUJTVMX3X5MSKZU6KB7LSJMR5OXVOCA25M,0,23177.77866,23177.77866
XNFU6S6CMATD7DDADAMEWTLGHWKRHA5VE2SD5KJGMNM44BE5LL5O3BFKD4,0,23174.24291,23174.24291
EFKAOWQIQ6YDDLXQ57GEKDXKCJUFLXFACCAF72MCYG7DE5JSUTIOVLREUY,0,23173.18247,23173.18247
6DSZMTCEMZ4VJAX5AE5FCLKLNDDBNBPUYQLLEYM5KJMB67NLN4XQUNNLPU,0,23163.76491,23163.76491
RCG7UZFHIARWA3YXB3SQ2XZ576IB3MCFTFDTSWGPB2XU2LCQNWB2WUQLVI,0,23129.37558,23129.37558
ZLDYGJHPKRL4V2HC4XSCTYUEUCKVVZUVLPJVNSUJITYOAEGQ32RJBGU6VA,0,23126.89989,23126.89989
HK26QFNCJPYNBC4CDRRCMYW4N7Y373PXYNGY7IRWTOHMXLAI6TLAXBNGXU,0,23121.41436,23121.41436
CDZREBD37PZZ26BHIK2JMQRPKRSJFPOK2AFOBVHM3F4WZXFJD7HRZX3IVM,0,23114.08423,23114.08423
QN37ZCGH3GDYF6T3NOWNG2LHNXN77MTJ5BH472GVNSCXAERCJI45WRIIYE,0,23107.68726,23107.68726
PJIS3ONPVQ734F2UAUO7PKAIZ67LQES7UVUAB6QGJUOIDRTZYFPYCPANIA,0,23096.66568,23096.66568
TCN2P6XH56LLJEGMXAKO7Z6JE6EESHLHQG4BQVPKUSGOROZBLKN33WFTLI,0,23089.27182,23089.27182
2QUDLFNOAYH57ZDTKSQES5MAF2GF6P5QWUI6GSJY4UZ6ZBHB4AAQFUJZWQ,0,23052.0857,23052.0857
77WGOLEWKYVMX2UXBKVOGEWWFYAMB6ARZENHR42FXA77MTCGQGJLSBAKCQ,0,23043.19345,23043.19345
ILF7OJUI4DCYSIQEBC24AFXSLMXMMYR45CWP3TD6KIZEEJ7VWXAUZQKRPU,0,23010.58019,23010.58019
WDHA57NR2KGFXS76A4DBCE574KGTWCRQBGWS3Q2YYPE4LDUKCVLQTJMAUY,0,23007.02254,23007.02254
NXI7MODRDUOVA7XQK2P3HVP325P26BOBWTADLGJUUEQ7ALMOVIQBIAURWM,0,22989.3408,22989.3408
QMZ3DCBI6Q4G43AKXE7M3R2SSXA36LBWAEA5EKCLKDOTF6XILKQCZGUHBY,0,22985.50954,22985.50954
QEZJGQB7TL7PDJNEAC3ZD3J5DTHLNN6DG2N3B537CGOG5I62R6NPLDOHR4,0,22985.39259,22985.39259
7SRO7LL7DKUIBRXMCBAW777BSBM7AIDXV2TIFIWWW52QCWHIQ4J7BHLDGE,0,22984.59367,22984.59367
XZFGUNQ3DOAQEYNV5LJ32UWRB4W36JEF7WJZK44TQ7WZQL2K5PU2VD37QA,0,22964.43122,22964.43122
CYBYNHUREXXKIJHSYIQAKVJ3BDMNCEPWYMA3VBEEBKYLEAUL5635SHR7JE,0,22960.45674,22960.45674
XDQKT7AYD57LND3YJ4ZI5ZBJ36DHQ27MFI7O7WJBLFG2SXFOQP34ZU2B7E,0,22933.44608,22933.44608
EXAQGNF6OLVYRJLB5L7UQPSLU776DTDABIFO27KLNY7EYDZFNPGHKWN6GU,0,22924.52378,22924.52378
GMEMER2VCUJII3HUWGS5L5UZ2VJ5LVZUJD57R2TX37VWVM5X45ER65OG5E,0,22923.43433,22923.43433
HFWGDMDEKPPUANHOQ7W5RLCQTBAMC4Q24PTE2L3VEPKYDQ2AVYH3ZC5WTU,0,22918.78124,22918.78124
7DSE5S46KAICR2V4EJFQ6UX7FNXSHS5PG6E3H7SB5RBQQ3UPOODFVAUMHA,0,22904.33564,22904.33564
Z7YF6JLXYH26JDOCDFSCHEAT2ZMAO56Y3OOPHSSIBNBIVWW5M3F3GKRB7I,0,22883.69667,22883.69667
LSZ5AY3LIXMW5VTIW3MP32JZCDKOPHHDOVYV26Q6UPPFL4VJY5SX7N4SDA,0,22870.06896,22870.06896
XD3XJNPY26YPBZUQCNDNHT2THCROXRIXOWPFW426PAGJZR2FACLT4DZAMA,0,22867.5961,22867.5961
YUNVLYMW5UGSGTF6AQE5GNO2OFB22JVNIEY5JT4OVIG5GKSAYU3E3337OI,0,22812.76077,22812.76077
QOZDN5CMHVPWKA46IGCM2CCRQ53USPVPEAFQMAZFKWUPRO3AANVVASRKEQ,0,22809.09747,22809.09747
CH6UXSEYWZW2YPXM6EIHY2M4TGEALCYDF7WSKWOO5PJ4PN6CYYTTEZ3IVY,22799.05916,0,22799.05916
B56F5ENED3JFL3DYTIDCQCWKKVXFJS4JKU3D7O77VVCS6FAEUQEVIXEENM,0,22743.13921,22743.13921
44S2DUSCN62FBDESHPVXCQMPFFJXUO5YMU63GQY5XJ4UGT2AGPCI5JP2GE,0,22723.25179,22723.25179
RRXQCBNFYRQNDNKPVJJLYKBOTMBRZEDPC34MV4W52ZBUL3KCZ22OVTJGI4,0,22708.46049,22708.46049
HTDZ3TVXPAIO3EZHRWR37RNU5CKHN2XGM6LDPV35MAFZS77YNAOI7SBHII,0,22698.53017,22698.53017
UBLWTJHPKXL4TIMBVCAYXFSITHRMR3PGL66RQDXWV3ALGV5WMKPCSN7I5M,0,22682.08804,22682.08804
NSDCSF3TUY3GHEZMUHAUNXRZIR5Z33TNHAIFBFGSBM3XANQNAC4TCPECBA,0,22659.2917,22659.2917
DWRFQUFZBYXUVF6YA7PQYZCLVK4DL5OTZ6RMASY7T2UE7SXRTWZMUFI5QU,0,22644.22957,22644.22957
56KTRDJ7ZVI7N6X3MKVYGA3ADU7T65QYVTFWBBMVTOFIUPFD5JZ2NLIHGA,0,22634.98842,22634.98842
2IR7HL7CGOLJTBJCWNYNPL3LU6EZMZZNWAT3FWNXBGSUV7ARVMBPWR5BAA,0,22628.53853,22628.53853
SR24USFSH5HIJTAZ5FYTVY7YYHWAA3JWUUPZRV4QKNJEHBWEZD2HNK3BFA,0,22614.85058,22614.85058
EHY2MYJYTY7TNKJI23KUBRULHAVL5H42JBV4VHLKLSTAIWGXARH4T2CMVI,0,22607.44333,22607.44333
DTT6NWEI6EJ4ZFWXRVF3RQAYZINMCLCIU37SS7XKEP6S5J63TI2T7Q7SGM,0,22588.88193,22588.88193
ZWK2DC7TKMSSMG7RKISGBBUDW4ELPMPDZFOYPGLBHNTEKDPRCCC474BSBQ,0,22584.11012,22584.11012
SV3GPMR7VCDCUHOMUY5QRQRN3SKULUN4XTCFXJSJOERRMGBQ27W35QUKDI,0,22577.23257,22577.23257
XVDVPYKTBLQWI3UUVEQIKHPBAT44A6NLP4JTARAJEKT7EY5N4GIOL64SEA,0,22535.64154,22535.64154
BP4PU7VBQMPC6M5PKLOTKCI4QJTK733IM3KCPZLM2Z5J6J22KQTBF54NPE,0,22533.44021,22533.44021
35MGMKSWDEWONHMG4FM6RADSAQDPUIJBYQO475H72IKEQF3D5PPGML2IHI,0,22525.41157,22525.41157
N4KJNUHNFHNJ2EUKYGZS5KFEZ3BPVCXXXI36KSDBJ6BOEMSXITYWC37HBA,0,22518.91206,22518.91206
I62NZDUGW3CMTNPENE6KBYBFOUOZHJRWPQIFW6BDLGLYAYHZOONZQHSNJI,0,22518.25857,22518.25857
ZGI7NFDJL6BONQUEH4SQWZKRAFGAHFGTXLPHGUE2QUSYYPSDPZFC6WTLIA,0,22489.75756,22489.75756
HOSI4PFVS7AMBEA75BRVPQVHAJTG57RWWWDO6AMY7L2D5PRMF342ZLLL4Q,0,22481.18045,22481.18045
TOPG2PRNLRGW7HTNS24FVEAKPNK7WD36SS56RACPZOX3SZOQJOGYRN6DJI,0,22469.91403,22469.91403
6XJROGBEHJ5VKFFRKZSSRM7ZIMHBPLPBS4K4IYVU6D6KPV62XTEMDTHJ54,0,22465.13223,22465.13223
2QRLOWO5DOZQ7P7WI7W6JIKRXAZSVHVFM37B73FZQFSGQX3WBBVV3EYRYI,0,22455.79318,22455.79318
RSZMB2LJSJKWDE4GZAKJEZBLZO3C3Q4JCSNID5G2A6X2EZRTWJPBBZVUSA,0,22446.47576,22446.47576
URJQZSFLNVV5AOETQRMAUEFGZ6BBQVB3GUY2OZ4QTMIQ7Y2XPKBKQV6H44,0,22443.05629,22443.05629
NZTRBMNPONCBXZX3MIQUKCUSN4ONAGKLQN445XC7NMQ2WR7HLVWYRTVRRY,0,22419.0922,22419.0922
N76B6BSRK64HVFNPEFRF53IERREJ6QJSGTAF5WJ5NV27NYDWOZTBLTRZOY,0,22395.95297,22395.95297
RVDFXLJIHGZUQ4GXMI7YTPRFTCC2WXWLZDQDHLMYULQ6SRLOV4XAXMJGRY,0,22380.18768,22380.18768
A4KGIASL26ESZ25YZEGXGPKNQD2Z352ZFHTXYV4HRTV3DX6RWWXZOBWBCQ,0,22373.10437,22373.10437
U4IN5P7A7UXKGWU63T4PBJNV5AP246EVVSH6LXFBD6HZDXG22XGWQ74NCE,0,22358.75623,22358.75623
QUILQBARLT5CSQXXUL7QS2J3PTQT32RAVF3U3HKWYOFT45XWF3OB245S6Y,0,22318.87105,22318.87105
27DFCHDVLQUDU4K22PZC22QP7FAITBDFO25U7EFYPFASW52LASXHFMSLGQ,0,22318.8487,22318.8487
V77ZTEFV2JH4WOLFW4BTKNEM56ZSNJRAR7HGLQIXX64F4YPEYRDJWVLEKQ,0,22303.88339,22303.88339
XLWS6F75NDOZSA4XGYEGT42ZQKUXWQYAHPRNSWPSHHL5KJNSOHTUQWDQ6U,0,22300.68143,22300.68143
5FWVNDG7ZTD2FYT43MKGVR7WUF3LUV7R2ODDVBS3YTBMD5P4JVNUN2WV7Q,0,22290.51421,22290.51421
OK64XYQGASLFHEJIVPWLZIE4MPTZHVJ5PBWWPUCQLKGVO4YTWIWD5M2RCM,0,22271.39121,22271.39121
NU73YLCOASTHIKRHLJMEHXZ3ZTNZJEWBCDERE5CXBIT6RZJSN4LHUMEFVA,0,22266.29869,22266.29869
DPNMVWEL4MMUXKNKUP3KVN4MKI6EEKIO2YW4MK2HG46GECK5PSVTVHNOKI,0,22235.16366,22235.16366
YT3PMBA3COQ3HLSRYBQZIPWZWA7HLWSXV6JLALNU3PFPH3DZMRJEH33ULA,22241.21723,-16.0485323,22225.1687
EHWAJNUXQOEAAAUKDSL6G6BG33BYCI4X6H4ARGAICDMCFWMYVHUFMIITLE,0,22205.50703,22205.50703
CFCFC4XVERQ7N4C7KTLPNXJDACUVUPCPBOPOC6376U4KGZGG2VEUQMT6YM,0,22201.55834,22201.55834
EDXNQTG3C44AX7XR6OWXR6RRBEAKI4HSNYA3EFHS24WWYCHIWARAEHQJKQ,0,22180.63147,22180.63147
BBVCP5UL2QBJUQZHE74MUX2HJYU2CPDGHH3YVK7DGTVYIFIRBJFRYFMM5Q,0,22174.58436,22174.58436
2Q2VUYMHMOGPBGADYJX35XODED6BWHHO7ZWCIVEZF4KUSAXVEGDAEL4BTI,0,22173.13406,22173.13406
GZJTDN7WYZSMLMDENDQW3C52HJ3BIJAAEK6732VSUTXDGPLAXTHPSGRIUM,0,22141.83027,22141.83027
G67YQCRVFAEM2MIAFIR2QZ2LMEJU5L2MD3FYBTT23GOQ2L4FMN4J46NFKE,0,22106.22376,22106.22376
OPTGBLHKTP7LV2WLD22PSOBCVXBKCBLWVGDHKZ34T4YPK3DOMMCNGGQXLY,0,22088.38769,22088.38769
V2HMENGGDOY7YOJ5F62LITP6NP74TKXX4VYMC76BRFOVLJDUUA25D4S7IM,0,22086.23215,22086.23215
CQRAPN33ELXE2YXQ5BSGYYV33GYVO4AF7PL3YZCSKQAZUDL4Z2SYO5SPIE,0,22077.27744,22077.27744
CKCT5MRIALOOOH5FL6JZ444C5GTPWHSXKGXJOIZQR3POOGLKMBNCGMWFSA,0,22075.4738,22075.4738
DKSBV2LWBGBM3ORZZVK525G5HWCJ3QJ7XJM7WTWVUDVABBBPXSWOLD3CLE,0,22068.57078,22068.57078
QEAXKHR6LWGVBSAFPWBFE3NBO5GWL6PXGVYMJOTLM32K4I5CTU2OB5A6PA,0,22064.76084,22064.76084
QNM4AI2LAA3W2J2OLTC4FI7ZS6Q436BHWG2HY7D2UJS2MAPC4CIJBGDMOM,0,22058.06331,22058.06331
AYWXKHEMLNLMUMKRRY3JSSYIFAI3VJ77M5IDXBRG2XDVE6UISMSK3FGEBU,0,22048.21041,22048.21041
DM2VWY6UQQJJOGDDD46CKWYW7WSHA3POVTVTGHDMWKFUGGCWL25ROMNE6I,0,22047.76363,22047.76363
7725H5NR6DXMO3222HJPPSSFRGF6BPWXJJUH653W3WD4HRDIXG37NI6WVE,0,22043.30925,22043.30925
TINYTRCVGRJPIESUP7VUB75DLOGYD5D3L7CKQNEHWKNBI45PFB53SCVDYY,0,22037.69751,22037.69751
27MWPIUXVPP6ZPPGN6D3C7HCLRU4I4F2VJNKKPOJ5ES7LOHKKZ6SPWF4M4,0,22035.32748,22035.32748
EEPCI5R5WCC7EX7THSIHYENKVOXZG4QDBMHNZ6EK5423K3XYNGELXD3IGE,22034.64943,0,22034.64943
Z432XJS6WBLAT2L4VEBYHZZEPDO5VC2J2OOZ4YJ2YJTUXI2E25LYZHMVXA,0,22030.28341,22030.28341
X3MU5ECM4HU2MYCAQMO5WPO56NOCWG7THAAUPHQSRMVKNUCYU37N266GGM,0,22027.98916,22027.98916
5PI4AGNXZKW2DSLYIQRTY3LJWGSKXWEZLMUURAE2IQOTUF256BZFXITNB4,0,22018.82112,22018.82112
ELLIW4HRTHI5FUOZPI6DJVAVZBPU7KYNB2FS26DL26XVB6B2PD7BJC7Z7I,0,22000.31172,22000.31172
4LTJKG3G2ADASPHUAKUZ6WHLRNP4FVU3OC2L5XYER7NFHBEJCU2PJBZ2DM,0,21991.94986,21991.94986
H65YELCBPRTNKPLYPIL4UW7VWJ4E52227QW3ZYKIHRKJO46P2JZUPNW3TY,0,21985.92895,21985.92895
TUPCJJXGFVEDHQCJUGH4XMPWDM62XJL2T5CJ2FU3QFYRYF4SN5E66AMJOU,0,21985.65116,21985.65116
YLDZYGY3DFEFAUFCYMVMCZH3BISINDJWEPAPGKO4DGGBV22RB3B2GU2F6Y,0,21984.0182,21984.0182
ZHSRV4NOVQH4V6DQKBGSPLAMELAJTYMILNGPU2J4NLWBVU5U6ETR72GEBQ,0,21982.93214,21982.93214
ZBAGFTSNDPI76REJUYAITJ6YTR7SAJDBHKVE2YVUDSWJVLQIFZNCSIP7OI,0,21976.88973,21976.88973
JTW3T26GGGHO4KIKYHONAM4G2SP6PDLOVNMIIIMPFCV3BV5GD2DJSFAOGE,0,21974.99544,21974.99544
KWHFOLYSDBKXU2NMAF4ZSTT4PXVK4YPOKJ5V67AMWHG2ORY2ICBK3NTJ64,0,21970.49053,21970.49053
IW4R2P434KQJHKCWPE7X2BE2HKERBH6DSX7FSRTP4BA3ZYNCXBFGZPODV4,0,21966.33151,21966.33151
BGY4DGLA2A3RDNMW3CYSPU5Y2I43DHXWAZRSB5JR35TDRBF2TLCDLP5RR4,0,21959.78786,21959.78786
WSO34V4OTSFJ7TDZGRMLQXMJHOHUMHBP425KW2XVPC6GGBJQQGPWNLPGW4,0,21946.52111,21946.52111
3BO5L4OCTNRRDHCAU6E6Z4NCUNPMPNQMHPXHA4RMT5K4OJJCMUCJ27CSPM,0,21938.76312,21938.76312
B4DPVENUWOBYBHOW2YOKAR3IJWT5SK72QFVHZ7KAD4QUSTF6MJ54EV3JMU,0,21917.61391,21917.61391
AAC2JBF6S6WIFE3SIWKDJ46HOBOXFBGBMMMSJDMIBE25SMBG4H2D2TJ3XY,0,21916.13836,21916.13836
3YVHJD55SY46VNJFU7JBWZNUTQMXIGZFMRR272Q22D5LQYJDJOSHFZPZDM,0,21912.60704,21912.60704
T2LD3JDPFBLJFVGNKXZA7N4UMH4TA7NFA2KSSKEUGJKP4D4B45WEM4XG5E,0,21909.76061,21909.76061
P363XQ5ZKIKN6QWHC6ZICWWX7PWL4RSLQIZEUXP4VJGAHHIDVEVPECK6RU,0,21904.03685,21904.03685
RQA6REGIUDZXYN2EWJIWA76VMPXKR7L2AM3NNXRLEGFZT36NG375JXAV3Y,0,21902.72898,21902.72898
LFJOX25YHVKQT27NIBKGOCTB3NJEDWJSLSVBORIQKA3UT4EQX5Q5TEDRBY,0,21899.18074,21899.18074
RBLQ4SSLUVUEVNI5I4VQRCIZR73B35N4S53GQGETHOO2RLRMQOSMOPUPQ4,0,21896.80081,21896.80081
T7B7BHBRDADAADSSQXXV26DTSM4FGQVBWIZN4COEMM67Z3S4CYIE2RMPDQ,0,21890.49129,21890.49129
NVBLF3S64462EHKS3XH2ZPPBKSWTYSFW6MYGU7RKLKWGRHXZ7DLEPCWI6A,0,21890.16995,21890.16995
U6VKMPGSI76QNWV3YI5KNJD2BN7PJYVTYVWZPJUMRIUYJMA3NB424IXHYA,0,21889.07396,21889.07396
VVNPL3MM2XWE6XGVP6ILCQ5A6B5UFKAZMSKVLXMV5DQP75ODVZM3XCHGDA,21882.80377,0,21882.80377
U3ODSZY42ICDG2EQ2S5EPF2H25GVLKBEZZ2AZDSG3XBI6N76Y2IDYMKWWQ,0,21882.70846,21882.70846
IZJZ2HWRKBZKDNBLCPT5TEBCTSTQOZ4BHVVLCHXXXWKQRZBUR4A4EJUFWY,0,21882.58875,21882.58875
AAGAO5PY2XRFKAP3GF5GO4FY7MVQE2T46OFKEKJNSWYDREUKVUJ266PAWA,0,21875.28756,21875.28756
USH2AWQKDE4HZ6KKNPKBIKPBNDFZ6MMWYG5G2CF457QOUYSRHKCWXQNQII,0,21867.46229,21867.46229
H2WLQBSXKQ6SLZSMQH6D3D7GQZXX6E3USAYOVYYFTI4HYKHRMAFYZW5QYI,0,21857.99287,21857.99287
Y5LZ7XBWJ6BWOQ6WI3SBI52SSEQ4GOXTDQ6CWNNN2XLPFBRSAVYRQZO52Y,0,21841.6349,21841.6349
OGXILJ54LYO5GXOEGF7JEW2MLN7HMCDZJQSJCVPJQUUPJ4ROOWRP4UTNMI,0,21834.813,21834.813
B2ANKY3BICNXRJCSO3HBCF4COYWKZQSBWH2QNK4KJZUALCORGM64TGVGQ4,0,21824.32798,21824.32798
MX4PVORS37CDJMUKDTCPDWJXBQZO66BNR5425QMIZEUB22LTFYJNNIF5VY,0,21817.13437,21817.13437
FAVTFWF4TP3JGQIBQIVOIYN5ZNZSKQQH2DQMMA2TOKJGVZFYUDWVQIVGDU,0,21814.71068,21814.71068
T6NPTGZVO4KG5PFXWWV35MSCJQ4DWMG2VCWXTC5I4FSAK2PXA3DXXISX2Q,0,21813.6071,21813.6071
QAXLLAKNFB7UDFDNJSJXHMPRRANKX7RMRFIB6QRZWTPJ662PS4AGQTG3RE,0,21807.17182,21807.17182
WQFL4RWPTTWA5GP2RFBTKYQDW5F3AFXGLVESQUQMAZPPPPCZQS5ECM74BE,0,21806.64403,21806.64403
CEMZGSME6WP5HBWQDWSQXAMJJEZTO2NYM2Q22RUIRR5F75OATU5GZRHVUU,0,21800.0174,21800.0174
YFEFQWPGGDZ7OHJCSCSVVERXPG53X6WXLF72JP3QIIJMGFFX3JOTRJTSPI,0,21789.96839,21789.96839
RQ3PE327IJ75YFGNKMPN7NDZOZGF3DHPFKGSI7EUG3KFPUVXSQFBHEACLQ,0,21774.91002,21774.91002
YGWCIOGK3FAVNKD7OJLTMEGWH7KCW4ILBCGZHI6SZQSLNLKYBGYDBESAMU,0,21773.47113,21773.47113
HMPPGTSVFQD4H5WLBSGFACWZOWIPLNMHZDHIDIJJ36IISH3PH5XBF7U64A,0,21767.38206,21767.38206
EOD2ZXFNUJXNF625CTTAG5ZHDUWJNNGWCP3YQEZORD3CHYGE7T2RBHZR6M,0,21766.7192,21766.7192
2DUVTRC4LCSQACTABDJWD3DR5DVVJCSDT3KP4YAT3VSUGW73ZXEEVYYW3U,0,21762.60668,21762.60668
DH34LNX7XUCK5LDVS2FTQLELHGQOIYG7XZMWAZZLRPW2ZZK3KMSJJU3EIQ,0,21733.51957,21733.51957
AXFIXJZQGMB72MEVB3VFDV6Y5E6KK5XMIITLYWU35LGKHJIVV5DYKBHFKM,0,21732.84215,21732.84215
6WKNXOXAVK5NEGPLMJ5MT6QA4EC2W2MAEW5FOWMD6URHTWPVB4BGIUCR2A,0,21727.07336,21727.07336
JSKEWGCWIAZNCIV7QTA3RKHBHMVTOC2JXYTUWRZKYCX3ZWBOH6K3CKBNIM,0,21721.74305,21721.74305
B574ZZYFSSLH6YYSIIMTLS5JWPZDTNW6PK34DJCCXZPLHUD6DTRURIETKY,0,21716.60223,21716.60223
GKXFDEEOAX2J3Q4UVA65TCK3QVHCZQPVGDG5MUO7IVDFPYATIWTPAZXDAQ,0,21715.44499,21715.44499
L62MBB547OHGKABBD4LWWL7IQGJMCSF7OVH6OHHKIKADISUVT4P5JAQT5E,0,21705.61841,21705.61841
UZXZRTTMFM4UPAMSJEIDWKZGRKJOOQ4NTUPPMHNMEKOK7Q6MXMATTJOQ74,0,21698.97648,21698.97648
PHMXOMM2UJHGXLDL4DO6XUHUE7YZU3TPUKGRM4TKVRJNP2YVXSY6O3QY3Q,0,21684.07578,21684.07578
ENYKS7T3CJDVPRGSOKJ6EUATS5NNEKAKC2MTD2SKBNTKYON5IIBL2TEMJQ,0,21673.45216,21673.45216
RQN3OAWRQVFOQQWPEBR5NM2R3CAB2SY7PPI22Z72DLLWQYOGCBTMSAPFGY,0,21654.11178,21654.11178
RP7ZUEGL7WJHMYXZQ2WUAQ2VODWVEFRFLAT6CRIJGUUEJA7WBAOWEATKIA,0,21646.67912,21646.67912
CCLC5FUSGTMG42NQZH4EYXQNS2D2AHSRUSUEF7NHXAFCQSTABZDIMX2DCM,0,21621.36271,21621.36271
3HYCKD7HGPMS67B7ADFHJ2STUZX6VSS25M3W7YLPDKRCTDC62YGGIHZSR4,0,21618.55456,21618.55456
PFGOV2FZY2GYTJRQODANP3YC7FXGFFJKGWOPA4YMDWMWIJKOE3GG5ZZEGM,0,21617.78527,21617.78527
SCHOLTZ4OXGO6BXRHOXUY4MNTXAOIGC5DVG7WR27ABG7FPOYZ6RFAMQRBE,0,21617.2109,21617.2109
CSYELKTEH2GHPKYT6B56AXZQMVMFBR4R4HGMH5EE6A5SEEXY63DCH7G7ZY,0,21609.38314,21609.38314
RTERLKZRA47QP5GUBHKXBG6TUGPJMLIHY5YNMFN3VLVTERAT4SVJOIKOF4,0,21605.6828,21605.6828
LMDGOUWPZXLTCQUV3YRLJ6BV3RFNIWGZVENV7HDL4I5WKRKLIJK2PSHIBA,0,21605.23845,21605.23845
3I55FW2GNABAJ3IQYOZJNFYNY7FVENFGRCFH5RJJCXFMXANABJYFAATOBA,0,21599.32089,21599.32089
SKRP3S2RWCNBSLJAMJ743PCKQGFKKPBAQAL7J6YZB67GORU6JPX2IFZ3WQ,0,21599.28335,21599.28335
3NBK5LTGRWDEKB2QN3EKJAX6MGWQWU6SVLF4MT22NAXA7ER2DLTFAYB4VI,0,21598.1502,21598.1502
EPSEWUDSNU4RXTO6MUY4ZIGPA5A63MA7W3I4A7UO2KJUJAFIT4BKLQIYXI,0,21597.13251,21597.13251
